YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,4,13,1,MQ,762,N883XX,SFO,ORD,2306,2303,-3,21,2324,215,221,187,1436,231,13,241,244,-6,0,0,,,,,,
2015,4,6,1,B6,3687,N307XX,ORD,ATL,1810,1800,-10,33,1833,371,391,352,2685,25,6,21,31,-10,0,0,,,,,,
2015,3,25,3,US,7836,N600XX,SFO,MIA,2152,2144,-8,39,2223,386,422,369,2790,432,14,418,446,-11,0,0,,,,,,
2015,6,15,1,HA,3793,N812XX,DEN,SEA,1603,1556,-7,22,1618,294,307,278,2062,2056,7,2057,2103,2,0,0,,,,,,
2015,12,27,7,NK,9540,N337XX,ATL,CLT,1342,1336,-6,25,1401,382,391,360,2792,2001,6,2004,2007,-6,1,0,,,,,,
2015,5,19,2,AA,4327,N456XX,MIA,PHX,608,558,-10,14,612,345,346,315,2547,1127,17,1153,1144,0,0,0,,,,,,
2015,6,3,3,EV,9166,N777XX,CLT,SEA,1218,1208,-10,16,1224,176,173,152,1153,1456,5,1514,1501,-12,0,0,,,,,,
2015,4,15,3,UA,2520,N952XX,ORD,SFO,1303,1332,29,15,1347,168,163,140,1188,1607,8,1551,1615,19,0,0,,0.0,0.0,0.0,19.0,0.0
2015,12,2,3,MQ,9445,N644XX,IAH,DFW,806,826,20,25,851,321,341,308,2304,1359,8,1327,1407,30,0,0,,0.0,0.0,28.0,2.0,0.0
2015,8,28,5,MQ,566,N549XX,MIA,MCO,1541,1541,0,17,1558,328,346,316,2411,2114,13,2109,2127,1,0,0,,,,,,
2015,1,29,4,OO,171,N716XX,LAX,DEN,2141,2133,-8,40,2213,325,366,315,2435,328,11,306,339,-5,0,0,,,,,,
2015,11,19,4,US,7437,N350XX,LAX,LAS,1948,1948,0,40,2028,327,360,301,2328,129,19,115,148,-2,0,0,,,,,,
2015,11,26,4,UA,4185,N523XX,CLT,LAX,2049,2045,-4,39,2124,350,381,324,2525,248,18,239,306,-11,0,0,,,,,,
2015,10,19,1,EV,7654,N180XX,MIA,DEN,512,523,11,24,547,321,329,293,2336,1040,12,1033,1052,13,0,0,,,,,,
2015,11,21,6,US,9473,N824XX,PHX,MIA,1643,1634,-9,17,1651,240,239,217,1728,2028,5,2043,2033,-16,0,0,,,,,,
2015,1,14,3,US,1244,N542XX,SFO,ORD,501,459,-2,20,519,292,317,278,2035,957,19,953,1016,6,0,0,,,,,,
2015,6,13,6,F9,4252,N817XX,LAS,LAX,811,810,-1,14,824,238,248,217,1716,1201,17,1209,1218,3,0,0,,,,,,
2015,12,29,2,HA,4944,N592XX,MCO,IAH,1541,1554,13,12,1606,162,179,147,1130,1833,20,1823,1853,21,0,0,,0.0,0.0,0.0,21.0,0.0
2015,6,8,1,MQ,5538,N218XX,LAS,CLT,1828,1829,1,21,1850,57,88,47,200,1937,20,1925,1957,2,0,0,,,,,,
2015,1,29,4,US,7375,N216XX,CLT,DFW,525,523,-2,37,600,122,149,98,684,738,14,727,752,4,0,0,,,,,,
2015,4,9,4,DL,4268,N491XX,SEA,ATL,1636,1637,1,18,1655,207,202,177,1355,1952,7,2003,1959,9,0,0,,,,,,
2015,2,4,3,DL,5421,N480XX,LAS,CLT,1549,1552,3,37,1629,273,309,257,2027,2046,15,2022,2101,2,0,0,,,,,,
2015,2,19,4,DL,3644,N751XX,MCO,CLT,1504,1459,-5,17,1516,144,162,125,916,1721,20,1728,1741,-7,0,0,,,,,,
2015,2,1,7,VX,1231,N517XX,DFW,LAS,735,732,-3,30,802,398,404,369,2893,1411,5,1413,1416,6,0,0,,,,,,
2015,11,15,7,B6,1301,N162XX,SEA,JFK,2006,2010,4,31,2041,326,356,311,2329,152,14,132,206,0,0,0,,,,,,
2015,6,4,4,F9,1684,N418XX,DEN,SEA,2154,2159,5,16,2215,274,273,244,1891,219,13,228,232,14,0,0,,,,,,
2015,8,25,2,VX,5979,N463XX,JFK,SFO,1203,1202,-1,15,1217,97,97,67,564,1324,15,1340,1339,-3,0,0,,,,,,
2015,5,8,5,AA,3894,N683XX,IAH,PHX,2351,0,0,39,0,348,0,0,2504,0,5,1751,0,0,0,1,C,,,,,
2015,1,23,5,WN,330,N782XX,CLT,LAX,705,705,0,27,732,195,222,177,1358,1029,18,1020,1047,-7,0,0,,,,,,
2015,3,29,7,AS,6316,N213XX,DEN,CLT,921,915,-6,36,951,237,258,209,1670,1320,13,1318,1333,-3,0,0,,,,,,
2015,3,17,2,OO,8707,N904XX,LAX,MCO,2346,25,39,12,37,211,203,181,1519,338,10,317,348,43,0,0,,0.0,0.0,0.0,43.0,0.0
2015,6,3,3,UA,8319,N904XX,DEN,ATL,732,727,-5,30,757,323,335,300,2368,1257,5,1255,1302,-6,0,0,,,,,,
2015,9,7,1,EV,7348,N386XX,SEA,ORD,1527,1521,-6,30,1551,71,85,42,268,1633,13,1638,1646,-11,0,0,,,,,,
2015,11,1,7,AA,1258,N437XX,CLT,ORD,1008,1006,-2,40,1046,172,216,162,1175,1328,14,1300,1342,4,0,0,,,,,,
2015,12,17,4,B6,5701,N155XX,MIA,DEN,1640,1638,-2,26,1704,129,151,110,725,1854,15,1849,1909,-12,0,0,,,,,,
2015,11,21,6,EV,8282,N282XX,MCO,LAS,2356,0,4,38,38,105,141,83,525,201,20,141,221,3,0,0,,,,,,
2015,3,27,5,AA,9736,N658XX,DFW,CLT,2032,2034,2,25,2059,157,171,141,1013,2320,5,2309,2325,2,0,0,,,,,,
2015,2,17,2,US,4316,N978XX,DEN,MCO,1923,1927,4,24,1951,217,228,189,1509,2300,15,2300,2315,-2,0,0,,,,,,
2015,10,18,7,US,4048,N580XX,ATL,IAH,1500,1452,-8,13,1505,78,85,52,441,1557,20,1618,1617,-1,0,0,,,,,,
2015,5,4,1,EV,7666,N658XX,SFO,CLT,1136,1131,-5,11,1142,217,208,191,1452,1453,6,1513,1459,-12,0,0,,,,,,
2015,7,2,4,WN,6990,N985XX,PHX,IAH,2047,2102,15,29,2131,331,366,321,2368,252,16,218,308,15,0,0,,,,,,
2015,9,15,2,B6,6186,N229XX,CLT,JFK,543,0,0,29,0,241,0,0,1653,0,11,48,0,0,0,1,A,,,,,
2015,11,22,7,NK,7163,N500XX,DEN,MIA,815,807,-8,27,834,219,230,189,1589,1143,14,1154,1157,-6,0,0,,,,,,
2015,7,1,3,AS,2615,N286XX,PHX,ATL,1755,1755,0,35,1830,279,292,250,1948,2240,7,2234,2247,6,0,0,,,,,,
2015,5,24,7,UA,896,N218XX,SEA,SFO,1731,1722,-9,22,1744,215,225,190,1417,2054,13,2106,2107,-6,0,0,,,,,,
2015,10,29,4,AA,6324,N147XX,ORD,PHX,1242,1243,1,19,1302,327,344,308,2298,1810,17,1809,1827,-2,0,0,,,,,,
2015,12,3,4,EV,4587,N277XX,LAS,CLT,1530,1527,-3,15,1542,289,286,263,2009,2005,8,2019,2013,-6,0,0,,,,,,
2015,12,6,7,UA,1841,N417XX,ATL,CLT,1725,1724,-1,31,1755,248,276,232,1748,2147,13,2133,2200,9,0,0,,,,,,
2015,2,3,2,F9,3192,N540XX,MCO,JFK,1256,1303,7,21,1324,310,338,297,2205,1821,20,1806,1841,16,0,0,,0.0,0.0,0.0,0.0,16.0
2015,3,9,1,NK,7130,N304XX,ATL,ORD,853,853,0,13,906,263,269,249,1909,1315,7,1316,1322,1,0,0,,,,,,
2015,10,29,4,MQ,1322,N266XX,IAH,DFW,2244,2248,4,25,2313,413,430,391,2998,544,14,537,558,-4,0,0,,,,,,
2015,3,9,1,WN,5804,N741XX,LAS,PHX,1151,1142,-9,25,1207,196,213,168,1386,1455,20,1507,1515,-2,0,0,,,,,,
2015,10,22,4,UA,5130,N292XX,PHX,DFW,1747,1802,15,12,1814,299,312,289,2230,2303,11,2246,2314,8,0,0,,,,,,
2015,6,18,4,AS,8446,N358XX,PHX,MCO,1703,1707,4,35,1742,167,199,145,1169,2007,19,1950,2026,4,0,0,,,,,,
2015,11,13,5,DL,7060,N367XX,DFW,SFO,1331,1329,-2,22,1351,182,185,154,1245,1625,9,1633,1634,-8,0,0,,,,,,
2015,3,1,7,US,2983,N623XX,IAH,LAS,1908,1910,2,15,1925,146,152,121,880,2126,16,2134,2142,2,0,0,,,,,,
2015,3,12,4,AA,187,N769XX,LAX,PHX,1547,1550,3,30,1620,314,327,287,2314,2107,10,2101,2117,-6,0,0,,,,,,
2015,9,24,4,MQ,3425,N952XX,MCO,LAS,1120,1119,-1,33,1152,330,368,315,2451,1707,20,1650,1727,-2,0,0,,,,,,
2015,7,13,1,B6,5208,N533XX,MIA,LAX,817,812,-5,21,833,334,355,323,2497,1356,11,1351,1407,5,0,0,,,,,,
2015,12,25,5,EV,5669,N269XX,SFO,DFW,943,943,0,34,1017,382,418,371,2857,1628,13,1605,1641,9,0,0,,,,,,
2015,12,21,1,WN,519,N889XX,CLT,MIA,1338,1352,14,37,1429,342,365,319,2518,1948,9,1920,1957,8,0,0,,,,,,
2015,10,6,2,VX,3843,N340XX,SFO,SEA,656,650,-6,13,703,74,71,52,332,755,6,810,801,-2,0,0,,,,,,
2015,12,22,2,EV,2607,N289XX,LAX,DFW,1538,1538,0,30,1608,83,117,69,404,1717,18,1701,1735,-2,0,0,,,,,,
2015,7,31,5,B6,8524,N747XX,LAS,DEN,2102,2052,-10,33,2125,178,210,157,1209,2,20,0,22,-11,0,0,,,,,,
2015,9,24,4,F9,2512,N412XX,LAS,SEA,1531,1531,0,40,1611,181,225,165,1131,1856,20,1832,1916,10,0,0,,,,,,
2015,11,5,4,AA,8663,N831XX,MIA,SFO,2147,2147,0,32,2219,201,234,184,1290,123,18,108,141,3,0,0,,,,,,
2015,7,9,4,EV,2905,N630XX,DFW,MCO,1850,1852,2,35,1927,224,246,206,1615,2253,5,2234,2258,3,0,0,,,,,,
2015,4,11,6,DL,7890,N514XX,LAX,CLT,1215,1211,-4,12,1223,207,210,192,1355,1535,6,1542,1541,-2,0,0,,,,,,
2015,10,7,3,AA,1448,N706XX,PHX,ORD,831,831,0,36,907,120,161,108,749,1055,17,1031,1112,-9,0,0,,,,,,
2015,5,4,1,AS,2276,N191XX,CLT,ORD,1721,1720,-1,29,1749,111,132,89,644,1918,14,1912,1932,-5,0,0,,,,,,
2015,12,2,3,DL,6176,N109XX,PHX,MCO,911,907,-4,22,929,379,380,352,2858,1521,6,1530,1527,-1,0,0,,,,,,
2015,2,19,4,OO,6999,N798XX,SEA,LAS,800,758,-2,37,835,100,140,84,593,959,19,940,1018,2,0,0,,,,,,
2015,10,16,5,UA,9362,N184XX,SFO,DEN,1955,1955,0,18,2013,95,114,85,518,2138,11,2130,2149,2,0,0,,,,,,
2015,5,21,4,US,375,N874XX,SFO,LAX,640,639,-1,19,658,382,397,364,2815,1302,14,1302,1316,6,0,0,,,,,,
2015,4,18,6,UA,7928,N239XX,SEA,DEN,1614,1608,-6,10,1618,262,266,237,1832,2015,19,2036,2034,-9,0,0,,,,,,
2015,8,29,6,UA,9344,N284XX,LAX,DEN,1758,1758,0,20,1818,325,349,310,2381,2328,19,2323,2347,-10,0,0,,,,,,
2015,2,23,1,B6,5629,N526XX,IAH,LAX,1023,1016,-7,31,1047,131,146,109,801,1236,6,1234,1242,-2,0,0,,,,,,
2015,3,8,7,MQ,3327,N639XX,DEN,IAH,1020,1018,-2,29,1047,117,148,99,720,1226,20,1217,1246,-6,0,0,,,,,,
2015,3,3,2,US,4656,N216XX,DEN,ORD,1150,1148,-2,16,1204,366,373,352,2624,1756,5,1756,1801,6,0,0,,,,,,
2015,6,10,3,MQ,7330,N720XX,SFO,ATL,1225,1216,-9,32,1248,94,130,78,461,1406,20,1359,1426,-8,0,0,,,,,,
2015,12,3,4,NK,7822,N260XX,ORD,MCO,2357,2356,-1,16,12,215,218,186,1429,318,16,332,334,-3,0,0,,,,,,
2015,7,18,6,WN,2759,N672XX,ATL,ORD,1144,1157,13,40,1237,229,261,205,1620,1602,16,1533,1618,13,0,0,,,,,,
2015,3,1,7,AS,122,N370XX,SEA,DEN,1330,1330,0,13,1343,352,370,342,2634,1925,15,1922,1940,8,0,0,,,,,,
2015,1,22,4,AS,9520,N195XX,SEA,MIA,1847,1852,5,33,1925,238,269,216,1669,2301,20,2245,2321,4,0,0,,,,,,
2015,3,18,3,WN,6369,N597XX,LAS,LAX,2204,2226,22,17,2243,78,99,66,351,2349,16,2322,5,32,0,0,,0.0,0.0,0.0,32.0,0.0
2015,8,28,5,VX,9407,N975XX,SFO,DFW,853,858,5,16,914,77,93,59,411,1013,18,1010,1031,-5,0,0,,,,,,
2015,6,14,7,B6,2357,N674XX,LAX,ORD,2120,2115,-5,17,2132,184,192,159,1222,11,16,24,27,5,0,0,,,,,,
2015,5,31,7,HA,3804,N793XX,ATL,PHX,2105,2056,-9,25,2121,268,285,242,1986,123,18,133,141,-9,0,0,,,,,,
2015,10,7,3,B6,943,N545XX,ORD,LAX,547,540,-7,19,559,369,371,343,2682,1142,9,1156,1151,2,0,0,,,,,,
2015,12,31,4,US,1254,N328XX,DEN,MCO,1840,1834,-6,34,1908,155,172,128,1072,2116,10,2115,2126,-10,0,0,,,,,,
2015,12,12,6,AS,5967,N509XX,JFK,SEA,1056,1053,-3,30,1123,297,330,280,2211,1603,20,1553,1623,4,0,0,,,,,,
2015,3,24,2,UA,4053,N540XX,DFW,DEN,1203,1158,-5,16,1214,84,81,56,359,1310,9,1327,1319,3,0,0,,,,,,
2015,7,10,5,F9,9780,N240XX,CLT,ORD,1324,1326,2,31,1357,130,137,101,766,1538,5,1534,1543,-7,0,0,,,,,,
2015,11,2,1,OO,550,N490XX,LAS,SFO,2032,2025,-7,27,2052,134,142,106,880,2238,9,2246,2247,-9,0,0,,,,,,
2015,2,21,6,UA,9775,N983XX,MIA,SEA,956,1045,49,23,1108,138,152,117,840,1305,12,1214,1317,43,0,0,,0.0,0.0,36.0,1.0,6.0
2015,8,30,7,UA,6908,N724XX,JFK,ATL,806,801,-5,14,815,90,91,70,496,925,7,936,932,1,0,0,,,,,,
2015,3,6,5,VX,7148,N482XX,CLT,DFW,1439,1508,29,35,1543,354,369,327,2668,2110,7,2033,2117,39,0,0,,0.0,0.0,0.0,30.0,9.0
2015,1,10,6,NK,356,N300XX,MIA,DFW,1828,1819,-9,37,1856,191,228,175,1349,2151,16,2139,2207,-13,0,0,,,,,,
2015,9,19,6,MQ,284,N181XX,IAH,DFW,1153,1153,0,12,1205,266,278,254,1855,1619,12,1619,1631,-9,0,0,,,,,,
2015,3,3,2,F9,6610,N930XX,MIA,DFW,2004,2008,4,11,2019,229,236,205,1665,2344,20,2353,4,7,0,0,,,,,,
2015,7,28,2,AS,2799,N484XX,LAS,MCO,1817,1808,-9,15,1823,218,240,208,1526,2151,17,2155,2208,-5,0,0,,,,,,
2015,4,26,7,US,6420,N629XX,JFK,CLT,1945,1958,13,20,2018,119,116,90,791,2148,6,2144,2154,6,0,0,,,,,,
2015,1,11,7,VX,1304,N117XX,CLT,JFK,524,515,-9,15,530,85,103,74,403,644,14,649,658,-3,0,0,,,,,,
2015,2,24,2,F9,2584,N717XX,SEA,DEN,910,902,-8,18,920,152,161,128,1001,1128,15,1142,1143,-15,0,0,,,,,,
2015,7,3,5,EV,7183,N271XX,CLT,LAX,1437,1435,-2,10,1445,299,312,285,2076,1930,17,1936,1947,-7,0,0,,,,,,
2015,4,4,6,F9,3845,N795XX,MIA,MCO,542,539,-3,27,606,181,194,152,1202,838,15,843,853,-13,0,0,,,,,,
2015,9,30,3,AA,6440,N471XX,SEA,DFW,1006,1008,2,21,1029,380,380,352,2764,1621,7,1626,1628,11,0,0,,,,,,
2015,3,9,1,B6,9453,N942XX,MCO,LAS,1031,1036,5,38,1114,281,319,268,2091,1542,13,1512,1555,11,0,0,,,,,,
2015,4,8,3,NK,7503,N868XX,DEN,MIA,2111,2104,-7,25,2129,194,202,164,1253,13,13,25,26,-5,0,0,,,,,,
2015,9,16,3,EV,3479,N300XX,MIA,JFK,807,803,-4,27,830,300,309,276,2210,1306,6,1307,1312,1,0,0,,,,,,
2015,9,24,4,NK,7335,N902XX,JFK,LAX,618,613,-5,38,651,64,92,37,271,728,17,722,745,-6,0,0,,,,,,
2015,1,26,1,VX,2094,N317XX,ORD,IAH,1108,1112,4,32,1144,218,253,203,1484,1507,18,1446,1525,2,0,0,,,,,,
2015,4,3,5,OO,4774,N101XX,JFK,LAX,906,907,1,35,942,208,246,197,1433,1259,14,1234,1313,6,0,0,,,,,,
2015,10,10,6,OO,2999,N772XX,DEN,LAX,829,832,3,11,843,114,116,87,743,1010,18,1023,1028,11,0,0,,,,,,
2015,8,2,7,AS,5908,N235XX,DFW,CLT,915,908,-7,18,926,160,180,146,1059,1152,16,1155,1208,-7,0,0,,,,,,
2015,6,21,7,UA,6575,N273XX,DFW,SFO,846,838,-8,19,857,275,288,259,1924,1316,10,1321,1326,0,0,0,,,,,,
2015,10,3,6,UA,6705,N136XX,PHX,ORD,1201,1202,1,25,1227,246,248,217,1812,1604,6,1607,1610,9,0,0,,,,,,
2015,12,28,1,DL,684,N806XX,LAS,ATL,908,904,-4,26,930,216,243,205,1498,1255,12,1244,1307,3,0,0,,,,,,
2015,8,24,1,B6,208,N214XX,JFK,ORD,1733,1749,16,20,1809,74,90,63,336,1912,7,1847,1919,6,0,0,,,,,,
2015,2,2,1,MQ,1715,N228XX,IAH,SFO,1227,1217,-10,23,1240,339,366,327,2527,1807,16,1806,1823,-14,0,0,,,,,,
2015,11,26,4,F9,1433,N459XX,IAH,MIA,812,802,-10,10,812,75,77,59,389,911,8,927,919,-15,0,0,,,,,,
2015,8,16,7,NK,2874,N836XX,ATL,DFW,1411,1404,-7,23,1427,313,326,290,2294,1917,13,1924,1930,-5,0,0,,,,,,
2015,10,3,6,US,6737,N476XX,MIA,ATL,958,951,-7,35,1026,146,177,132,971,1238,10,1224,1248,-16,0,0,,,,,,
2015,4,3,5,MQ,4234,N581XX,LAX,ATL,1535,1546,11,12,1558,268,277,250,1841,2008,15,2003,2023,19,0,0,,0.0,0.0,11.0,0.0,8.0
2015,10,12,1,UA,9105,N463XX,CLT,DFW,2138,2137,-1,27,2204,395,413,366,2855,410,20,413,430,9,0,0,,,,,,
2015,9,26,6,B6,7615,N231XX,ORD,IAH,749,743,-6,27,810,211,235,200,1396,1130,8,1120,1138,-7,0,0,,,,,,
2015,7,25,6,NK,4039,N294XX,IAH,JFK,2313,2342,29,14,2356,263,260,241,1816,357,5,336,402,29,0,0,,0.0,0.0,27.0,0.0,2.0
2015,8,8,6,F9,9957,N688XX,CLT,ATL,2100,2055,-5,23,2118,340,354,321,2403,239,10,240,249,5,0,0,,,,,,
2015,5,8,5,VX,7399,N235XX,DFW,ATL,2336,23,47,26,49,164,185,140,997,309,19,220,328,54,0,0,,0.0,0.0,7.0,22.0,25.0
2015,5,30,6,AA,1272,N691XX,LAX,MCO,2245,2235,-10,20,2255,283,301,269,2054,324,12,328,336,-11,0,0,,,,,,
2015,5,4,1,AA,3668,N579XX,JFK,SFO,1708,1702,-6,22,1724,82,108,68,400,1832,18,1830,1850,-1,0,0,,,,,,
2015,12,10,4,NK,379,N459XX,SFO,IAH,1758,1756,-2,10,1806,388,401,376,2804,22,15,26,37,4,0,0,,,,,,
2015,7,22,3,F9,4882,N593XX,LAS,ATL,1300,1250,-10,15,1305,182,182,160,1295,1545,7,1602,1552,-9,0,0,,,,,,
2015,8,9,7,UA,9067,N218XX,DEN,IAH,1547,0,0,17,0,62,0,0,230,0,13,1402,0,0,0,1,A,,,,,
2015,8,24,1,DL,686,N619XX,IAH,MIA,1329,1329,0,22,1351,244,270,232,1714,1743,16,1733,1759,4,0,0,,,,,,
2015,1,21,3,WN,3118,N187XX,ORD,ATL,1103,1101,-2,11,1112,369,361,341,2689,1653,9,1712,1702,-1,0,0,,,,,,
2015,6,4,4,US,8694,N723XX,SEA,MIA,1005,1001,-4,17,1018,253,252,227,1804,1405,8,1418,1413,-6,0,0,,,,,,
2015,8,4,2,AA,9462,N656XX,IAH,DEN,850,916,26,14,930,178,199,165,1139,1215,20,1148,1235,36,0,0,,0.0,0.0,0.0,36.0,0.0
2015,9,27,7,US,9982,N814XX,PHX,CLT,1355,1357,2,18,1415,103,113,85,551,1540,10,1538,1550,12,0,0,,,,,,
2015,3,17,2,NK,4661,N300XX,LAX,ORD,2331,2323,-8,16,2339,264,261,235,1915,334,10,355,344,-7,0,0,,,,,,
2015,1,20,2,NK,1969,N451XX,DFW,SEA,1139,1207,28,29,1236,206,232,195,1345,1551,8,1505,1559,38,0,0,,0.0,0.0,0.0,38.0,0.0
2015,2,17,2,NK,5605,N380XX,LAS,JFK,1056,1121,25,18,1139,246,258,234,1658,1533,6,1502,1539,24,0,0,,0.0,0.0,9.0,1.0,14.0
2015,6,3,3,US,8533,N380XX,LAX,DEN,1012,1008,-4,26,1034,293,300,264,2140,1458,10,1505,1508,6,0,0,,,,,,
2015,8,25,2,AA,4149,N342XX,SEA,DEN,1840,1830,-10,33,1903,78,102,62,468,2005,7,1958,2012,-7,0,0,,,,,,
2015,1,4,7,DL,7429,N447XX,DFW,CLT,1318,1314,-4,13,1327,353,357,329,2592,1856,15,1911,1911,6,0,0,,,,,,
2015,12,3,4,DL,6923,N234XX,CLT,JFK,2048,2039,-9,29,2108,301,308,274,2108,142,5,149,147,-14,0,0,,,,,,
2015,1,14,3,F9,2200,N656XX,SFO,DFW,1003,1039,36,25,1104,334,350,319,2487,1623,6,1537,1629,46,0,0,,0.0,0.0,46.0,0.0,0.0
2015,9,28,1,MQ,6216,N750XX,LAX,DFW,628,630,2,22,652,134,137,110,765,842,5,842,847,2,0,0,,,,,,
2015,7,28,2,AS,9899,N224XX,MIA,JFK,1242,1232,-10,21,1253,184,195,165,1159,1538,9,1546,1547,-13,0,0,,,,,,
2015,7,14,2,HA,7496,N112XX,MCO,PHX,905,919,14,24,943,237,254,215,1639,1318,15,1302,1333,8,0,0,,,,,,
2015,1,8,4,HA,1336,N538XX,ATL,DEN,1948,2019,31,17,2036,69,88,52,347,2128,19,2057,2147,29,0,0,,0.0,0.0,0.0,4.0,25.0
2015,4,24,5,B6,9245,N874XX,IAH,JFK,1316,1311,-5,18,1329,298,300,268,2216,1757,14,1814,1811,-6,0,0,,,,,,
2015,1,27,2,HA,8058,N329XX,JFK,LAX,1826,1835,9,18,1853,373,386,363,2715,56,5,39,101,11,0,0,,,,,,
2015,11,24,2,AA,1661,N927XX,LAS,DFW,1557,1554,-3,29,1623,69,99,56,370,1719,14,1706,1733,6,0,0,,,,,,
2015,1,8,4,AA,7875,N557XX,MCO,CLT,1141,1133,-8,14,1147,254,270,239,1728,1546,17,1555,1603,0,0,0,,,,,,
2015,8,8,6,MQ,1034,N841XX,DFW,JFK,1232,1230,-2,20,1250,327,329,297,2376,1747,12,1759,1759,1,0,0,,,,,,
2015,4,1,3,AS,8669,N870XX,DFW,IAH,2103,2111,8,26,2137,61,81,49,263,2226,6,2204,2232,5,0,0,,,,,,
2015,2,16,1,HA,3434,N911XX,DFW,ATL,1128,1122,-6,15,1137,306,324,290,2245,1627,19,1634,1646,-12,0,0,,,,,,
2015,1,4,7,NK,5399,N516XX,MCO,DEN,2350,2354,4,38,32,73,95,46,327,118,11,103,129,9,0,0,,,,,,
2015,11,24,2,HA,341,N771XX,PHX,CLT,1507,1502,-5,32,1534,140,162,117,869,1731,13,1727,1744,-10,0,0,,,,,,
2015,3,30,1,OO,978,N116XX,JFK,MCO,2327,2318,-9,24,2342,370,391,350,2773,532,17,537,549,1,0,0,,,,,,
2015,5,21,4,AS,4555,N369XX,SFO,LAS,603,558,-5,11,609,256,272,246,1802,1015,15,1019,1030,-3,0,0,,,,,,
2015,10,20,2,UA,8285,N617XX,IAH,JFK,1452,1442,-10,34,1516,164,192,145,1144,1741,13,1736,1754,-2,0,0,,,,,,
2015,8,4,2,MQ,8782,N109XX,SFO,SEA,518,516,-2,23,539,314,333,291,2223,1030,19,1032,1049,1,0,0,,,,,,
2015,5,11,1,EV,3229,N202XX,SFO,PHX,724,723,-1,24,747,337,348,319,2394,1306,5,1301,1311,-3,0,0,,,,,,
2015,12,28,1,UA,6739,N197XX,DFW,PHX,540,556,16,25,621,278,288,254,1919,1035,9,1018,1044,14,0,0,,,,,,
2015,6,25,4,DL,691,N860XX,MIA,CLT,518,523,5,10,533,121,116,99,714,712,7,719,719,10,0,0,,,,,,
2015,6,3,3,MQ,3446,N622XX,SFO,ORD,1129,1128,-1,23,1151,242,266,224,1668,1535,19,1531,1554,-3,0,0,,,,,,
2015,12,7,1,UA,6947,N366XX,CLT,SFO,820,818,-2,36,854,254,294,238,1774,1252,20,1234,1312,2,0,0,,,,,,
2015,2,12,4,AS,602,N584XX,IAH,SFO,1712,1706,-6,36,1742,337,371,325,2459,2307,10,2249,2317,-2,0,0,,,,,,
2015,4,16,4,B6,9153,N192XX,IAH,JFK,1630,1747,77,31,1818,169,200,159,1177,2057,10,1919,2107,82,0,0,,0.0,0.0,0.0,82.0,0.0
2015,1,29,4,WN,9104,N384XX,MIA,ATL,933,937,4,15,952,383,393,367,2745,1559,11,1556,1610,-5,0,0,,,,,,
2015,5,8,5,F9,3321,N536XX,LAX,MIA,730,737,7,35,812,199,234,186,1388,1118,13,1049,1131,10,0,0,,,,,,
2015,12,3,4,WN,9926,N819XX,SEA,SFO,2018,2010,-8,38,2048,340,383,325,2507,213,20,158,233,-1,0,0,,,,,,
2015,9,1,2,DL,9414,N702XX,LAS,MCO,2324,2315,-9,24,2339,150,162,128,893,147,10,154,157,-1,0,0,,,,,,
2015,12,24,4,VX,6880,N228XX,LAS,JFK,1825,1828,3,21,1849,130,153,112,836,2041,20,2035,2101,-7,0,0,,,,,,
2015,5,6,3,HA,1475,N490XX,JFK,CLT,1910,1902,-8,15,1917,192,189,164,1305,2201,10,2222,2211,-10,0,0,,,,,,
2015,8,9,7,AA,9391,N155XX,CLT,LAX,1100,1053,-7,16,1109,217,216,192,1476,1421,8,1437,1429,-11,0,0,,,,,,
2015,6,5,5,US,5853,N876XX,ATL,IAH,1310,1308,-2,33,1341,121,150,107,797,1528,10,1511,1538,7,0,0,,,,,,
2015,3,20,5,F9,687,N698XX,DFW,DEN,1228,1302,34,19,1321,91,101,67,497,1428,15,1359,1443,44,0,0,,0.0,0.0,0.0,44.0,0.0
2015,11,24,2,NK,8874,N985XX,ATL,JFK,1703,1741,38,17,1758,103,111,74,656,1912,20,1846,1932,47,0,0,,0.0,0.0,40.0,7.0,0.0
2015,6,19,5,DL,6078,N765XX,MCO,DEN,1943,1934,-9,16,1950,183,187,165,1212,2235,6,2246,2241,-5,0,0,,,,,,
2015,12,19,6,DL,8932,N428XX,CLT,SFO,2033,2043,10,33,2116,57,80,36,220,2152,11,2130,2203,0,0,0,,,,,,
2015,8,26,3,HA,6130,N139XX,MIA,ATL,1128,1123,-5,14,1137,348,352,322,2492,1659,16,1716,1715,-2,0,0,,,,,,
2015,3,3,2,HA,9067,N869XX,JFK,DEN,739,739,0,29,808,200,206,171,1418,1059,6,1059,1105,9,0,0,,,,,,
